t,media_I_N,ic_low,ic_high,edo_i
45.400000000000006,0.026486999999999997,0.02549951437297054,0.027474485627029453,0.025195528792076927
45.6,0.025727499999999986,0.024771687451366427,0.026683312548633546,0.024492161103372746
45.800000000000004,0.024971499999999994,0.02403926364535127,0.025903736354648717,0.023807748216919652
46.0,0.02424949999999999,0.023338598252744213,0.025160401747255767,0.02314181908301356
46.2,0.023575500000000017,0.02269254188045402,0.024458458119546014,0.022493911961212365
46.400000000000006,0.0229115,0.02205245325106783,0.023770546748932173,0.021863574393734698
46.6,0.022285500000000003,0.02144244168606736,0.023128558313932648,0.021250363165175774
46.800000000000004,0.021682499999999983,0.02086483235482383,0.022500167645176136,0.0206538442498464
47.0,0.021066500000000002,0.020272135540174614,0.02186086445982539,0.020073592748041127
47.2,0.020483499999999998,0.0197048104737283,0.021262189526271697,0.019509192812540693
47.400000000000006,0.019902000000000003,0.019148302589958244,0.02065569741004176,0.018960237566655342
47.6,0.019304500000000006,0.018568954115313115,0.020040045884686896,0.018426329015114068
47.800000000000004,0.018759500000000005,0.01804464298211593,0.01947435701788408,0.01790707794910596
48.0,0.01823200000000001,0.017531464305680713,0.018932535694319304,0.017402103846779454
48.2,0.01770800000000001,0.017019660301421758,0.01839633969857826,0.0169110347705049
48.400000000000006,0.017187499999999998,0.01651180333117946,0.017863196668820535,0.01643350726220677
48.6,0.016706499999999992,0.016048312232542158,0.017364687767457827,0.015969166214900608
48.800000000000004,0.0162525,0.015611540664895921,0.01689345933510408,0.015517664727759154
49.0,0.015766500000000003,0.015140527340493424,0.016392472659506583,0.01507866401939455
49.2,0.015344500000000004,0.014733600052818853,0.015955399947181155,0.014651833289693723
49.400000000000006,0.014905500000000006,0.014306923333635892,0.015504076666364119,0.014236849589732866
49.6,0.014492999999999995,0.013913177588563079,0.015072822411436912,0.01383339769042965
49.800000000000004,0.014087500000000005,0.013518874389006556,0.014656125610993453,0.01344116994999901
50.0,0.013716499999999994,0.013160397682034716,0.014272602317965273,0.013059866180407198
50.2,0.013348500000000001,0.012808195231295732,0.01388880476870427,0.012689193513018341
50.400000000000006,0.012949000000000002,0.0124181724959012,0.013479827504098804,0.01232886626362851
50.6,0.012592999999999991,0.012073701053285743,0.01311229894671424,0.011978605797081519
50.800000000000004,0.012226000000000004,0.011723813129931858,0.01272818687006815,0.011638140391661198
51.0,0.011899499999999999,0.011407470034132632,0.012391529965867365,0.011307205103454804
51.2,0.011569499999999995,0.011089239833013596,0.012049760166986393,0.010985541630881904
51.400000000000006,0.011246499999999998,0.01077864155640023,0.011714358443599766,0.010672898179583588
51.6,0.0109225,0.010467134539263793,0.011377865460736207,0.010369029327866385
51.800000000000004,0.010615999999999999,0.010170931899790302,0.011061068100209695,0.010073695892895515
52.0,0.010316999999999998,0.009883502754288604,0.010750497245711392,0.00978666479783219
52.2,0.010001499999999995,0.009580362443400891,0.010422637556599099,0.009507708940109291
52.400000000000006,0.009732500000000003,0.00931766793573201,0.010147332064267997,0.009236607061866834
52.6,0.009445000000000004,0.009040381704944447,0.00984961829505556,0.00897314362709795
52.800000000000004,0.009190499999999997,0.008796771693290045,0.00958422830670995,0.008717108688243217
