n,media,ic_low,ic_high
354,0.8917966101694913,0.8899255140122346,0.893667706326748
355,0.8918647887323942,0.8899941769972627,0.8937354004675256
356,0.8918314606741571,0.8899649776611825,0.8936979436871316
357,0.8917731092436971,0.8899083453066944,0.8936378731806999
358,0.8918435754189941,0.889978888677483,0.8937082621605051
359,0.8918579387186626,0.8899982564754233,0.8937176209619019
360,0.8918111111111107,0.889954334238311,0.8936678879839103
361,0.8918254847645425,0.8899736601088484,0.8936773094202366
362,0.8918038674033145,0.8899566933670686,0.8936510414395604
363,0.8918347107438013,0.8899916511514823,0.8936777703361203
364,0.8918681318681315,0.8900289848727172,0.8937072788635458
365,0.8918767123287668,0.8900425502524183,0.8937108744051152
366,0.8918606557377046,0.8900312561056748,0.8936900553697343
367,0.8919482288828334,0.890115727718794,0.8937807300468729
368,0.8919891304347821,0.8901598631164404,0.8938183977531239
369,0.8919566395663953,0.8901312342799164,0.8937820448528742
370,0.8920243243243238,0.8901990165624861,0.8938496320861614
371,0.892040431266846,0.8902197907936312,0.8938610717400607
372,0.8920456989247307,0.8902299457577493,0.8938614520917122
373,0.8919517426273454,0.8901314797025558,0.8937720055521351
374,0.8919786096256681,0.890162467578097,0.8937947516732392
375,0.8920133333333329,0.8902007701150181,0.8938258965516477
376,0.8919734042553187,0.8901639795761994,0.893782828934438
377,0.8919098143236069,0.8901008845557851,0.8937187440914288
378,0.8919814814814809,0.8901718639796646,0.8937910989832972
379,0.891907651715039,0.8900970018129231,0.893718301617155
380,0.8918763157894731,0.8900694015504583,0.8936832300284879
381,0.8919186351706031,0.8901145649558257,0.8937227053853805
382,0.8918952879581146,0.8900953762370324,0.8936951996791968
383,0.8919216710182761,0.8901257306046527,0.8937176114318995
384,0.8918671874999994,0.8900727445905139,0.8936616304094849
385,0.891836363636363,0.8900455766605345,0.8936271506121914
386,0.8918031088082895,0.8900157855350059,0.8935904320815731
387,0.8918062015503869,0.8900235068585864,0.8935888962421874
388,0.8918273195876282,0.8900487551447256,0.8936058840305308
389,0.8918251928020559,0.8900512158108189,0.8935991697932928
390,0.8917512820512814,0.8899759167706999,0.8935266473318629
391,0.891746803069053,0.8899759764608222,0.8935176296772838
392,0.8917040816326524,0.8899357963559422,0.8934723669093625
393,0.8917353689567423,0.8899705305435165,0.8935002073699682
394,0.8917131979695424,0.8899523188365249,0.8934740771025599
395,0.8917240506329107,0.8899675192593751,0.8934805820064463
396,0.8917424242424236,0.8899899755113255,0.8934948729735216
397,0.8917682619647348,0.8900195087035232,0.8935170152259464
398,0.8917587939698485,0.8900143542546588,0.8935032336850381
399,0.8917293233082698,0.889988310189218,0.8934703364273217
400,0.8917449999999992,0.8900080846988312,0.8934819153011673
401,0.8917206982543633,0.8899874744362489,0.8934539220724776
402,0.8916965174129345,0.8899669701494898,0.8934260646763793
403,0.8917146401985104,0.8899890351211426,0.8934402452758783
404,0.8917599009900984,0.8900362872896335,0.8934835146905633
405,0.8917308641975302,0.8900105771180516,0.8934511512770088
406,0.8917290640394082,0.8900130284333658,0.8934450996454506
407,0.891683046683046,0.8899688565938633,0.8933972367722287
408,0.8917058823529406,0.8899953222949603,0.8934164424109209
409,0.8916943765281168,0.8899878664703816,0.8934008865858519
410,0.8917170731707311,0.8900141582222042,0.893419988119258
411,0.8916253041362524,0.8899169982734009,0.8933336099991039
412,0.891703883495145,0.8899927549874785,0.8934150120028114
413,0.8916368038740913,0.8899247503313166,0.893348857416866
414,0.8915434782608689,0.8898257528800854,0.8932612036416524
415,0.8915662650602403,0.8898521106112469,0.8932804195092336
416,0.8915624999999993,0.8898524671442332,0.8932725328557654
417,0.8915467625899273,0.8898405669953687,0.8932529581844858
418,0.8915717703349275,0.8898689636675955,0.8932745770022595
419,0.8915966587112164,0.8898972284005673,0.8932960890218655
420,0.8915357142857134,0.8898361197220128,0.893235308849414
421,0.8915676959619944,0.8898709899621712,0.8932644019618176
422,0.8915805687203783,0.889887710635209,0.8932734268055476
423,0.8916288416075641,0.8899373384286029,0.8933203447865252
