rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
245,"4003,245",912,0.912,266,22.53283925793683,63.78847571695368,1823,3,3.0
246,"4003,246",15,0.015,8,10.575065495496675,18.80551695412106,29,2,2.0
247,"4003,247",895,0.895,249,20.443666136319496,69.8296834786436,1789,11,11.0
248,"4003,248",1,0.001,1,0.0,1.1086949892725972,1,0,0.0
249,"4003,249",917,0.917,263,18.49269482508956,65.25238984759264,1833,5,5.0
250,"4003,250",919,0.919,274,21.670085807940904,78.29695666659144,1837,5,5.0
251,"4003,251",1,0.001,1,0.0,1.7168300136125285,1,0,0.0
252,"4003,252",902,0.902,272,24.75012389441956,78.67825148440144,1803,1,1.0
253,"4003,253",877,0.877,229,20.6439042452886,73.0481662022247,1753,2,2.0
254,"4003,254",933,0.933,251,18.938245084827145,72.54711209193218,1865,1,1.0
255,"4003,255",867,0.867,238,25.65625803926839,58.50262902818696,1733,1,1.0
256,"4003,256",2,0.002,2,0.163268688615392,0.6504145520227615,3,1,1.0
257,"4003,257",1,0.001,1,0.0,0.4586190260354745,1,0,0.0
258,"4003,258",881,0.881,242,21.263400376809997,84.86401657109478,1761,4,4.0
259,"4003,259",905,0.905,234,22.572016874592723,66.40512193081598,1809,5,5.0
260,"4003,260",890,0.89,257,23.72076370638265,74.55982823244094,1779,3,3.0
261,"4003,261",847,0.847,213,19.65850995789878,63.02676549664148,1693,9,9.0
262,"4003,262",2,0.002,2,1.9997959819303501,3.4843151096095597,3,1,1.0
263,"4003,263",913,0.913,288,20.346097432949314,59.743489048647064,1825,4,4.0
264,"4003,264",879,0.879,228,18.979621341137317,65.24442280785043,1757,7,7.0
265,"4003,265",1,0.001,1,0.0,0.13783734982053092,1,0,0.0
266,"4003,266",892,0.892,229,22.76934077777367,71.01050564001825,1783,2,2.0
267,"4003,267",7,0.007,3,3.4456982733551014,11.226795617536974,13,3,3.0
268,"4003,268",1,0.001,1,0.0,1.2155723937417378,1,0,0.0
269,"4003,269",875,0.875,240,24.00637998508212,61.41086964024579,1749,4,4.0
270,"4003,270",916,0.916,255,21.585321234996286,79.0549665707113,1831,7,7.0
271,"4003,271",1,0.001,1,0.0,2.467031934566309,1,0,0.0
272,"4003,272",1,0.001,1,0.0,0.8853997535636264,1,0,0.0
273,"4003,273",911,0.911,256,30.486924259876808,71.34045702210452,1821,3,3.0
274,"4003,274",1,0.001,1,0.0,1.2119084455124403,1,0,0.0
275,"4003,275",1,0.001,1,0.0,0.5853844061837776,1,0,0.0
276,"4003,276",1,0.001,1,0.0,0.04424751964142482,1,0,0.0
277,"4003,277",869,0.869,211,27.948968565122456,66.50508244665085,1737,2,2.0
278,"4003,278",904,0.904,270,19.60119676139318,63.64285392455294,1807,3,3.0
279,"4003,279",1,0.001,1,0.0,1.2706082242377583,1,0,0.0
280,"4003,280",5,0.005,3,2.064142911863037,6.372973662563486,9,1,1.0
281,"4003,281",1,0.001,1,0.0,0.8014082798982844,1,0,0.0
282,"4003,282",913,0.913,241,29.256093976834013,72.89781716495303,1825,3,3.0
283,"4003,283",919,0.919,232,25.989633276416885,76.01560620832427,1837,5,5.0
284,"4003,284",3,0.003,2,0.4903162180775839,1.797599245808275,5,2,2.0
285,"4003,285",904,0.904,272,21.091572473623764,71.21836010376381,1807,2,2.0
286,"4003,286",900,0.9,260,17.824612316575045,61.42675827293452,1799,4,4.0
287,"4003,287",2,0.002,2,0.1473000301165593,5.692405026697752,3,1,1.0
288,"4003,288",2,0.002,2,1.0744555907568274,1.6075796286368886,3,1,1.0
289,"4003,289",921,0.921,255,27.84532583130535,73.38168291527377,1841,5,5.0
290,"4003,290",869,0.869,234,24.790616173553147,71.53929469663453,1737,10,10.0
291,"4003,291",4,0.004,3,0.27898892299382055,4.531328182763184,7,1,1.0
292,"4003,292",1,0.001,1,0.0,0.4932929342856354,1,0,0.0
293,"4003,293",912,0.912,230,18.009747350515706,55.6677428542865,1823,2,2.0
294,"4003,294",877,0.877,233,29.936980433620345,63.036787140033496,1753,5,5.0
295,"4003,295",1,0.001,1,0.0,2.235405902209499,1,0,0.0
296,"4003,296",2,0.002,2,1.2766856833835254,4.686136835527442,3,1,1.0
297,"4003,297",891,0.891,223,20.100362325243744,77.08436050432904,1781,3,3.0
298,"4003,298",880,0.88,212,24.163413257133147,77.75591596951804,1759,5,5.0
299,"4003,299",884,0.884,229,22.381105662242945,69.40235183778373,1767,14,14.0
