rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
116,"10014,116",983,0.983,406,12.365003496679336,50.48516562543617,1965,6,6.0
117,"10014,117",989,0.989,450,15.314914643498723,54.36890094740877,1977,5,5.0
118,"10014,118",983,0.983,417,13.316075158873836,48.885431212152646,1965,9,9.0
119,"10014,119",986,0.986,464,14.658991895526787,55.732724974940275,1971,10,10.0
120,"10014,120",987,0.987,443,10.497356424363677,42.89780669600535,1973,4,4.0
121,"10014,121",979,0.979,429,14.686807475042963,47.32444003119275,1957,10,10.0
122,"10014,122",978,0.978,398,13.146612108125929,51.474440886954504,1955,9,9.0
123,"10014,123",1,0.001,1,0.0,1.331117206033683,1,0,0.0
124,"10014,124",984,0.984,436,13.599745315388654,52.55029484653426,1967,3,3.0
125,"10014,125",979,0.979,438,14.854607964624762,74.91083662664369,1957,7,7.0
126,"10014,126",1,0.001,1,0.0,1.2993876753209355,1,0,0.0
127,"10014,127",970,0.97,399,13.39077165282927,53.11629165694214,1939,4,4.0
128,"10014,128",977,0.977,412,11.496079124273866,45.254035191663,1953,8,8.0
129,"10014,129",979,0.979,406,13.184967935694694,61.3064643354929,1957,13,13.0
130,"10014,130",978,0.978,426,13.501559760391022,51.43853768868909,1955,9,9.0
131,"10014,131",979,0.979,419,22.255218492290258,67.27227954947907,1957,1,1.0
132,"10014,132",980,0.98,421,15.275744864642228,59.31969354581898,1959,2,2.0
133,"10014,133",984,0.984,443,14.919603540047076,48.97434741918482,1967,2,2.0
134,"10014,134",981,0.981,389,15.972203708682478,51.852864747596,1961,11,11.0
135,"10014,135",974,0.974,414,12.198123689766552,62.709165978103506,1947,8,8.0
136,"10014,136",978,0.978,399,16.08100059035836,52.55876138577295,1955,3,3.0
137,"10014,137",983,0.983,415,15.896620861850863,52.23643059666083,1965,2,2.0
138,"10014,138",979,0.979,360,16.453643568741487,62.07381042406662,1957,1,1.0
139,"10014,139",980,0.98,425,24.970064516038406,65.76571104710891,1959,1,1.0
140,"10014,140",988,0.988,415,12.583254430463855,50.013649792169105,1975,5,5.0
141,"10014,141",984,0.984,415,14.821023154452938,56.77394921750034,1967,9,9.0
142,"10014,142",973,0.973,401,12.585994365710285,55.203522890148975,1945,4,4.0
143,"10014,143",4,0.004,4,1.54883602001826,2.7502643335256844,7,3,3.0
144,"10014,144",986,0.986,383,13.128315625316894,60.45787708501347,1971,3,3.0
145,"10014,145",969,0.969,369,11.654442048465096,53.40270943000456,1937,8,8.0
146,"10014,146",989,0.989,409,14.256120016435508,45.61948962853187,1977,2,2.0
147,"10014,147",980,0.98,413,12.004370646300993,52.34218491695346,1959,7,7.0
148,"10014,148",1,0.001,1,0.0,1.0023413703913577,1,0,0.0
149,"10014,149",978,0.978,441,12.355394189087189,40.694541217327995,1955,7,7.0
150,"10014,150",1,0.001,1,0.0,1.4888500030573166,1,0,0.0
151,"10014,151",976,0.976,464,11.578896822892283,49.050115129644254,1951,2,2.0
152,"10014,152",988,0.988,466,12.556191493934447,59.210079427437336,1975,3,3.0
153,"10014,153",987,0.987,410,13.11228584717612,40.88782535309892,1973,2,2.0
154,"10014,154",1,0.001,1,0.0,1.3391586194625402,1,0,0.0
155,"10014,155",1,0.001,1,0.0,0.10526141050868118,1,0,0.0
156,"10014,156",983,0.983,450,14.01460049590715,43.42206764115068,1965,3,3.0
157,"10014,157",968,0.968,406,14.093570694021597,45.883110882452826,1935,8,8.0
158,"10014,158",982,0.982,416,14.404466859891627,64.83206760711163,1963,8,8.0
159,"10014,159",982,0.982,413,15.116848391212484,52.04473795851159,1963,10,10.0
160,"10014,160",1,0.001,1,0.0,1.3709211594372182,1,0,0.0
161,"10014,161",982,0.982,419,12.894189735235456,60.179822727496116,1963,5,5.0
162,"10014,162",982,0.982,399,13.76121866366159,52.32276668028883,1963,6,6.0
163,"10014,163",979,0.979,403,16.96205886945122,54.63493910780442,1957,3,3.0
164,"10014,164",988,0.988,447,14.530107246878822,49.40763217414156,1975,7,7.0
165,"10014,165",979,0.979,398,12.292412308713448,53.34241000429736,1957,3,3.0
166,"10014,166",966,0.966,414,15.921538478282,53.37184076932946,1931,2,2.0
167,"10014,167",979,0.979,444,12.365596520505296,49.09396208796766,1957,6,6.0
168,"10014,168",979,0.979,444,10.691503761109479,48.9464051013713,1957,4,4.0
169,"10014,169",980,0.98,408,15.725875755940804,55.53434878305745,1959,7,7.0
170,"10014,170",975,0.975,417,11.468240988444322,50.18706243405588,1949,6,6.0
