rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
220,"2,220",1,0.001,1,0.0,3.9061182825045426,1,0,0.0
221,"2,221",4,0.004,3,1.979973411090127,8.250374485778629,7,3,3.0
222,"2,222",1,0.001,1,0.0,0.20676153894965618,1,0,0.0
223,"2,223",210,0.21,30,37.48962385689064,71.66715523166121,419,2,2.0
224,"2,224",273,0.273,23,78.71982522615994,133.49936290241698,545,2,2.0
225,"2,225",1,0.001,1,0.0,1.191846544926382,1,0,0.0
226,"2,226",1,0.001,1,0.0,2.4392405829095725,1,0,0.0
227,"2,227",326,0.326,41,36.65866773337315,99.20616999460186,651,3,3.0
228,"2,228",2,0.002,2,4.794537351331367,7.359861406315906,3,1,1.0
229,"2,229",2,0.002,2,1.753438493375007,6.861829002464914,3,1,1.0
230,"2,230",5,0.005,4,9.42011650428177,12.987354729690752,9,2,2.0
231,"2,231",10,0.01,3,1.1884759303167483,13.204410013129783,19,2,2.0
232,"2,232",227,0.227,25,17.776449689404448,102.71711737947214,453,1,1.0
233,"2,233",2,0.002,2,2.4938288971244957,5.769190857120899,3,1,1.0
234,"2,234",365,0.365,42,55.59717166173487,120.84851984340251,729,1,1.0
235,"2,235",6,0.006,3,9.29261918162312,13.206800462746504,11,2,2.0
236,"2,236",1,0.001,1,0.0,0.2410239721889264,1,0,0.0
237,"2,237",1,0.001,1,0.0,0.5340778272683923,1,0,0.0
238,"2,238",1,0.001,1,0.0,4.712700166451264,1,0,0.0
239,"2,239",1,0.001,1,0.0,1.283197390685456,1,0,0.0
240,"2,240",5,0.005,4,3.3515008696503896,11.410834334660457,9,3,3.0
241,"2,241",413,0.413,77,36.65963659874656,91.98760725054287,825,1,1.0
242,"2,242",298,0.298,35,40.304980241466765,157.98010205611072,595,4,4.0
243,"2,243",2,0.002,2,0.8695689287712133,5.054083440987214,3,1,1.0
244,"2,244",365,0.365,57,29.80924652922621,120.8639422137451,729,2,2.0
245,"2,245",313,0.313,46,44.089272333383605,101.73934616661822,625,4,4.0
