rep,t,S,I,R
173,66.60000000000001,989,21,8990
173,66.8,989,20,8991
173,67.0,989,19,8992
173,67.2,989,19,8992
173,67.4,989,19,8992
173,67.60000000000001,989,18,8993
173,67.8,989,18,8993
173,68.0,989,17,8994
173,68.2,989,16,8995
173,68.4,989,16,8995
173,68.60000000000001,989,16,8995
173,68.8,988,16,8996
173,69.0,988,14,8998
173,69.2,988,11,9001
173,69.4,988,11,9001
173,69.60000000000001,987,12,9001
173,69.8,987,12,9001
173,70.0,987,11,9002
173,70.2,987,11,9002
173,70.4,987,11,9002
173,70.60000000000001,987,9,9004
173,70.8,987,9,9004
173,71.0,987,9,9004
173,71.2,987,9,9004
173,71.4,987,8,9005
173,71.60000000000001,987,8,9005
173,71.8,987,7,9006
173,72.0,987,5,9008
173,72.2,987,5,9008
173,72.4,987,5,9008
173,72.60000000000001,987,5,9008
173,72.8,986,6,9008
173,73.0,986,6,9008
173,73.2,986,6,9008
173,73.4,986,6,9008
173,73.60000000000001,986,5,9009
173,73.8,986,5,9009
173,74.0,986,5,9009
173,74.2,986,5,9009
173,74.4,986,5,9009
173,74.60000000000001,986,5,9009
173,74.8,986,4,9010
173,75.0,986,4,9010
173,75.2,986,4,9010
173,75.4,986,4,9010
173,75.60000000000001,986,3,9011
173,75.8,986,3,9011
173,76.0,986,3,9011
173,76.2,986,3,9011
173,76.4,986,3,9011
173,76.60000000000001,986,2,9012
173,76.80000000000001,986,2,9012
173,77.0,986,2,9012
173,77.2,986,2,9012
173,77.4,986,2,9012
173,77.60000000000001,986,2,9012
173,77.80000000000001,986,2,9012
173,78.0,986,2,9012
173,78.2,986,2,9012
173,78.4,986,2,9012
173,78.60000000000001,986,2,9012
173,78.80000000000001,986,1,9013
173,79.0,986,1,9013
173,79.2,986,1,9013
173,79.4,986,1,9013
173,79.60000000000001,986,1,9013
173,79.80000000000001,986,1,9013
173,80.0,986,0,9014
173,80.2,986,0,9014
173,80.4,986,0,9014
173,80.60000000000001,986,0,9014
173,80.80000000000001,986,0,9014
173,81.0,986,0,9014
173,81.2,986,0,9014
173,81.4,986,0,9014
173,81.60000000000001,986,0,9014
173,81.80000000000001,986,0,9014
173,82.0,986,0,9014
173,82.2,986,0,9014
173,82.4,986,0,9014
173,82.60000000000001,986,0,9014
173,82.80000000000001,986,0,9014
173,83.0,986,0,9014
173,83.2,986,0,9014
173,83.4,986,0,9014
173,83.60000000000001,986,0,9014
173,83.80000000000001,986,0,9014
173,84.0,986,0,9014
173,84.2,986,0,9014
173,84.4,986,0,9014
173,84.60000000000001,986,0,9014
173,84.80000000000001,986,0,9014
173,85.0,986,0,9014
173,85.2,986,0,9014
173,85.4,986,0,9014
173,85.60000000000001,986,0,9014
173,85.80000000000001,986,0,9014
173,86.0,986,0,9014
173,86.2,986,0,9014
173,86.4,986,0,9014
173,86.60000000000001,986,0,9014
173,86.80000000000001,986,0,9014
173,87.0,986,0,9014
173,87.2,986,0,9014
173,87.4,986,0,9014
173,87.60000000000001,986,0,9014
173,87.80000000000001,986,0,9014
173,88.0,986,0,9014
173,88.2,986,0,9014
173,88.4,986,0,9014
173,88.60000000000001,986,0,9014
173,88.80000000000001,986,0,9014
173,89.0,986,0,9014
173,89.2,986,0,9014
173,89.4,986,0,9014
173,89.60000000000001,986,0,9014
173,89.80000000000001,986,0,9014
173,90.0,986,0,9014
173,90.2,986,0,9014
173,90.4,986,0,9014
173,90.60000000000001,986,0,9014
173,90.80000000000001,986,0,9014
173,91.0,986,0,9014
173,91.2,986,0,9014
173,91.4,986,0,9014
173,91.60000000000001,986,0,9014
173,91.80000000000001,986,0,9014
173,92.0,986,0,9014
173,92.2,986,0,9014
173,92.4,986,0,9014
173,92.60000000000001,986,0,9014
173,92.80000000000001,986,0,9014
173,93.0,986,0,9014
173,93.2,986,0,9014
173,93.4,986,0,9014
173,93.60000000000001,986,0,9014
173,93.80000000000001,986,0,9014
173,94.0,986,0,9014
173,94.2,986,0,9014
173,94.4,986,0,9014
173,94.60000000000001,986,0,9014
173,94.80000000000001,986,0,9014
173,95.0,986,0,9014
173,95.2,986,0,9014
173,95.4,986,0,9014
173,95.60000000000001,986,0,9014
173,95.80000000000001,986,0,9014
173,96.0,986,0,9014
173,96.2,986,0,9014
173,96.4,986,0,9014
173,96.60000000000001,986,0,9014
173,96.80000000000001,986,0,9014
173,97.0,986,0,9014
173,97.2,986,0,9014
173,97.4,986,0,9014
173,97.60000000000001,986,0,9014
173,97.80000000000001,986,0,9014
173,98.0,986,0,9014
173,98.2,986,0,9014
173,98.4,986,0,9014
173,98.60000000000001,986,0,9014
173,98.80000000000001,986,0,9014
173,99.0,986,0,9014
173,99.2,986,0,9014
173,99.4,986,0,9014
173,99.60000000000001,986,0,9014
173,99.80000000000001,986,0,9014
173,100.0,986,0,9014
173,100.2,986,0,9014
173,100.4,986,0,9014
173,100.60000000000001,986,0,9014
173,100.80000000000001,986,0,9014
173,101.0,986,0,9014
173,101.2,986,0,9014
173,101.4,986,0,9014
173,101.60000000000001,986,0,9014
173,101.80000000000001,986,0,9014
173,102.0,986,0,9014
173,102.2,986,0,9014
173,102.4,986,0,9014
173,102.60000000000001,986,0,9014
173,102.80000000000001,986,0,9014
173,103.0,986,0,9014
173,103.2,986,0,9014
173,103.4,986,0,9014
173,103.60000000000001,986,0,9014
173,103.80000000000001,986,0,9014
173,104.0,986,0,9014
173,104.2,986,0,9014
173,104.4,986,0,9014
173,104.60000000000001,986,0,9014
173,104.80000000000001,986,0,9014
173,105.0,986,0,9014
173,105.2,986,0,9014
173,105.4,986,0,9014
173,105.60000000000001,986,0,9014
173,105.80000000000001,986,0,9014
173,106.0,986,0,9014
173,106.2,986,0,9014
173,106.4,986,0,9014
173,106.60000000000001,986,0,9014
173,106.80000000000001,986,0,9014
173,107.0,986,0,9014
173,107.2,986,0,9014
173,107.4,986,0,9014
173,107.60000000000001,986,0,9014
173,107.80000000000001,986,0,9014
173,108.0,986,0,9014
173,108.2,986,0,9014
173,108.4,986,0,9014
173,108.60000000000001,986,0,9014
173,108.80000000000001,986,0,9014
173,109.0,986,0,9014
173,109.2,986,0,9014
173,109.4,986,0,9014
173,109.60000000000001,986,0,9014
173,109.80000000000001,986,0,9014
173,110.0,986,0,9014
173,110.2,986,0,9014
173,110.4,986,0,9014
173,110.60000000000001,986,0,9014
173,110.80000000000001,986,0,9014
173,111.0,986,0,9014
173,111.2,986,0,9014
173,111.4,986,0,9014
173,111.60000000000001,986,0,9014
173,111.80000000000001,986,0,9014
173,112.0,986,0,9014
173,112.2,986,0,9014
173,112.4,986,0,9014
173,112.60000000000001,986,0,9014
173,112.80000000000001,986,0,9014
173,113.0,986,0,9014
173,113.2,986,0,9014
173,113.4,986,0,9014
173,113.60000000000001,986,0,9014
173,113.80000000000001,986,0,9014
173,114.0,986,0,9014
173,114.2,986,0,9014
173,114.4,986,0,9014
173,114.60000000000001,986,0,9014
173,114.80000000000001,986,0,9014
173,115.0,986,0,9014
173,115.2,986,0,9014
173,115.4,986,0,9014
173,115.60000000000001,986,0,9014
173,115.80000000000001,986,0,9014
173,116.0,986,0,9014
173,116.2,986,0,9014
173,116.4,986,0,9014
173,116.60000000000001,986,0,9014
173,116.80000000000001,986,0,9014
173,117.0,986,0,9014
173,117.2,986,0,9014
173,117.4,986,0,9014
173,117.60000000000001,986,0,9014
173,117.80000000000001,986,0,9014
173,118.0,986,0,9014
173,118.2,986,0,9014
173,118.4,986,0,9014
173,118.60000000000001,986,0,9014
173,118.80000000000001,986,0,9014
173,119.0,986,0,9014
173,119.2,986,0,9014
173,119.4,986,0,9014
173,119.60000000000001,986,0,9014
173,119.80000000000001,986,0,9014
173,120.0,986,0,9014
174,0.0,9990,10,0
174,0.2,9989,11,0
174,0.4,9986,14,0
174,0.6000000000000001,9986,14,0
174,0.8,9983,16,1
174,1.0,9982,17,1
174,1.2000000000000002,9981,18,1
174,1.4000000000000001,9980,19,1
174,1.6,9975,24,1
174,1.8,9972,25,3
174,2.0,9969,27,4
174,2.2,9967,28,5
174,2.4000000000000004,9963,31,6
174,2.6,9958,36,6
174,2.8000000000000003,9953,36,11
174,3.0,9953,36,11
174,3.2,9950,34,16
174,3.4000000000000004,9944,39,17
174,3.6,9942,41,17
174,3.8000000000000003,9941,41,18
174,4.0,9938,43,19
174,4.2,9934,46,20
174,4.4,9928,51,21
174,4.6000000000000005,9925,50,25
174,4.800000000000001,9923,50,27
174,5.0,9917,56,27
174,5.2,9911,57,32
174,5.4,9908,59,33
174,5.6000000000000005,9903,62,35
174,5.800000000000001,9898,65,37
174,6.0,9892,69,39
174,6.2,9879,74,47
174,6.4,9870,79,51
174,6.6000000000000005,9856,90,54
174,6.800000000000001,9846,96,58
174,7.0,9836,102,62
174,7.2,9826,112,62
174,7.4,9816,111,73
174,7.6000000000000005,9803,120,77
174,7.800000000000001,9787,133,80
174,8.0,9773,141,86
174,8.200000000000001,9758,152,90
174,8.4,9745,159,96
174,8.6,9727,172,101
174,8.8,9708,184,108
174,9.0,9691,197,112
174,9.200000000000001,9664,216,120
174,9.4,9643,229,128
174,9.600000000000001,9612,253,135
174,9.8,9582,273,145
174,10.0,9560,288,152
174,10.200000000000001,9518,319,163
174,10.4,9490,333,177
174,10.600000000000001,9461,346,193
174,10.8,9408,392,200
174,11.0,9365,424,211
174,11.200000000000001,9324,439,237
174,11.4,9283,463,254
174,11.600000000000001,9251,481,268
174,11.8,9208,506,286
174,12.0,9158,544,298
174,12.200000000000001,9106,571,323
174,12.4,9059,588,353
174,12.600000000000001,8996,616,388
174,12.8,8939,649,412
174,13.0,8887,679,434
174,13.200000000000001,8821,721,458
174,13.4,8755,754,491
174,13.600000000000001,8702,776,522
174,13.8,8641,792,567
174,14.0,8573,829,598
174,14.200000000000001,8492,883,625
174,14.4,8421,914,665
174,14.600000000000001,8347,961,692
174,14.8,8274,997,729
174,15.0,8199,1039,762
174,15.200000000000001,8105,1093,802
174,15.4,8011,1151,838
174,15.600000000000001,7917,1207,876
174,15.8,7815,1255,930
174,16.0,7725,1290,985
174,16.2,7600,1369,1031
174,16.400000000000002,7476,1437,1087
174,16.6,7358,1509,1133
174,16.8,7244,1572,1184
174,17.0,7117,1638,1245
174,17.2,6990,1699,1311
174,17.400000000000002,6874,1746,1380
174,17.6,6746,1794,1460
174,17.8,6630,1847,1523
174,18.0,6513,1874,1613
174,18.2,6386,1925,1689
174,18.400000000000002,6230,1985,1785
174,18.6,6113,2016,1871
174,18.8,5992,2068,1940
174,19.0,5871,2101,2028
174,19.200000000000003,5748,2135,2117
174,19.400000000000002,5597,2187,2216
174,19.6,5488,2216,2296
174,19.8,5362,2264,2374
174,20.0,5251,2298,2451
174,20.200000000000003,5151,2306,2543
174,20.400000000000002,5021,2347,2632
174,20.6,4912,2350,2738
174,20.8,4809,2371,2820
174,21.0,4707,2370,2923
174,21.200000000000003,4587,2372,3041
174,21.400000000000002,4480,2394,3126
174,21.6,4367,2411,3222
174,21.8,4255,2421,3324
174,22.0,4167,2414,3419
174,22.200000000000003,4063,2431,3506
174,22.400000000000002,3976,2429,3595
174,22.6,3879,2440,3681
174,22.8,3787,2407,3806
174,23.0,3693,2413,3894
174,23.200000000000003,3617,2395,3988
174,23.400000000000002,3526,2388,4086
174,23.6,3454,2364,4182
174,23.8,3377,2350,4273
174,24.0,3293,2350,4357
174,24.200000000000003,3238,2288,4474
174,24.400000000000002,3172,2271,4557
174,24.6,3102,2241,4657
174,24.8,3029,2236,4735
174,25.0,2969,2204,4827
174,25.200000000000003,2903,2202,4895
174,25.400000000000002,2838,2186,4976
174,25.6,2775,2167,5058
174,25.8,2724,2126,5150
174,26.0,2662,2107,5231
174,26.200000000000003,2626,2058,5316
174,26.400000000000002,2569,2033,5398
174,26.6,2522,2002,5476
174,26.8,2470,1977,5553
174,27.0,2420,1950,5630
174,27.200000000000003,2368,1928,5704
174,27.400000000000002,2332,1885,5783
174,27.6,2276,1870,5854
174,27.8,2236,1846,5918
174,28.0,2190,1809,6001
174,28.200000000000003,2141,1761,6098
174,28.400000000000002,2107,1738,6155
174,28.6,2081,1682,6237
174,28.8,2057,1648,6295
174,29.0,2017,1632,6351
174,29.200000000000003,1977,1607,6416
174,29.400000000000002,1945,1586,6469
174,29.6,1912,1554,6534
174,29.8,1885,1520,6595
174,30.0,1861,1493,6646
174,30.200000000000003,1839,1459,6702
174,30.400000000000002,1812,1432,6756
174,30.6,1781,1406,6813
174,30.8,1748,1377,6875
174,31.0,1721,1344,6935
174,31.200000000000003,1703,1328,6969
174,31.400000000000002,1678,1301,7021
174,31.6,1658,1276,7066
174,31.8,1636,1247,7117
174,32.0,1618,1216,7166
174,32.2,1604,1186,7210
174,32.4,1587,1160,7253
174,32.6,1574,1126,7300
174,32.800000000000004,1555,1103,7342
174,33.0,1540,1065,7395
174,33.2,1521,1038,7441
174,33.4,1499,1028,7473
174,33.6,1488,994,7518
174,33.800000000000004,1477,964,7559
174,34.0,1457,941,7602
174,34.2,1439,931,7630
174,34.4,1419,918,7663
174,34.6,1405,903,7692
174,34.800000000000004,1386,884,7730
174,35.0,1375,872,7753
174,35.2,1356,855,7789
174,35.4,1348,831,7821
174,35.6,1334,808,7858
174,35.800000000000004,1323,785,7892
174,36.0,1308,764,7928
174,36.2,1300,744,7956
174,36.4,1287,729,7984
174,36.6,1273,712,8015
174,36.800000000000004,1261,700,8039
174,37.0,1249,690,8061
174,37.2,1238,670,8092
174,37.4,1236,640,8124
174,37.6,1234,618,8148
174,37.800000000000004,1226,603,8171
174,38.0,1216,589,8195
174,38.2,1205,573,8222
174,38.400000000000006,1190,561,8249
174,38.6,1182,543,8275
174,38.800000000000004,1173,528,8299
174,39.0,1165,516,8319
174,39.2,1156,500,8344
174,39.400000000000006,1152,477,8371
174,39.6,1150,458,8392
174,39.800000000000004,1142,443,8415
174,40.0,1137,424,8439
174,40.2,1135,404,8461
174,40.400000000000006,1129,395,8476
174,40.6,1125,380,8495
174,40.800000000000004,1120,369,8511
174,41.0,1118,356,8526
174,41.2,1115,345,8540
174,41.400000000000006,1111,330,8559
174,41.6,1107,314,8579
174,41.800000000000004,1102,310,8588
174,42.0,1102,302,8596
174,42.2,1100,286,8614
174,42.400000000000006,1097,275,8628
174,42.6,1094,268,8638
174,42.800000000000004,1092,260,8648
174,43.0,1091,256,8653
174,43.2,1091,249,8660
174,43.400000000000006,1088,242,8670
174,43.6,1086,237,8677
174,43.800000000000004,1080,234,8686
174,44.0,1077,228,8695
174,44.2,1073,226,8701
174,44.400000000000006,1070,218,8712
174,44.6,1070,207,8723
174,44.800000000000004,1070,197,8733
174,45.0,1066,193,8741
174,45.2,1064,189,8747
174,45.400000000000006,1060,187,8753
174,45.6,1058,180,8762
174,45.800000000000004,1053,183,8764
174,46.0,1050,183,8767
174,46.2,1049,173,8778
174,46.400000000000006,1048,164,8788
174,46.6,1047,160,8793
174,46.800000000000004,1045,155,8800
174,47.0,1042,156,8802
174,47.2,1040,154,8806
174,47.400000000000006,1040,153,8807
174,47.6,1037,151,8812
174,47.800000000000004,1034,150,8816
174,48.0,1034,144,8822
174,48.2,1034,141,8825
174,48.400000000000006,1033,134,8833
174,48.6,1033,130,8837
174,48.800000000000004,1031,124,8845
174,49.0,1030,119,8851
174,49.2,1029,113,8858
174,49.400000000000006,1029,109,8862
174,49.6,1029,104,8867
174,49.800000000000004,1028,100,8872
174,50.0,1027,100,8873
174,50.2,1027,97,8876
174,50.400000000000006,1027,90,8883
174,50.6,1027,86,8887
174,50.800000000000004,1027,81,8892
174,51.0,1027,77,8896
174,51.2,1026,75,8899
174,51.400000000000006,1026,73,8901
174,51.6,1026,69,8905
174,51.800000000000004,1024,68,8908
174,52.0,1024,63,8913
174,52.2,1024,63,8913
174,52.400000000000006,1021,61,8918
174,52.6,1021,60,8919
174,52.800000000000004,1021,57,8922
174,53.0,1021,55,8924
174,53.2,1021,53,8926
174,53.400000000000006,1021,52,8927
174,53.6,1020,52,8928
174,53.800000000000004,1020,52,8928
174,54.0,1020,50,8930
174,54.2,1020,49,8931
174,54.400000000000006,1020,48,8932
174,54.6,1017,49,8934
174,54.800000000000004,1017,44,8939
174,55.0,1017,42,8941
174,55.2,1017,41,8942
174,55.400000000000006,1017,37,8946
174,55.6,1016,36,8948
174,55.800000000000004,1015,37,8948
174,56.0,1015,35,8950
174,56.2,1015,35,8950
174,56.400000000000006,1013,37,8950
174,56.6,1010,40,8950
174,56.800000000000004,1010,36,8954
174,57.0,1009,35,8956
174,57.2,1009,35,8956
174,57.400000000000006,1009,34,8957
174,57.6,1008,34,8958
174,57.800000000000004,1008,33,8959
174,58.0,1007,32,8961
174,58.2,1006,33,8961
174,58.400000000000006,1006,30,8964
174,58.6,1005,30,8965
174,58.800000000000004,1005,28,8967
174,59.0,1005,26,8969
174,59.2,1005,23,8972
174,59.400000000000006,1005,22,8973
174,59.6,1005,22,8973
174,59.800000000000004,1004,23,8973
174,60.0,1004,22,8974
174,60.2,1004,22,8974
174,60.400000000000006,1004,22,8974
174,60.6,1004,20,8976
174,60.800000000000004,1004,20,8976
174,61.0,1004,18,8978
174,61.2,1004,18,8978
174,61.400000000000006,1004,18,8978
174,61.6,1004,17,8979
174,61.800000000000004,1004,17,8979
174,62.0,1004,17,8979
174,62.2,1004,17,8979
174,62.400000000000006,1004,15,8981
174,62.6,1004,14,8982
174,62.800000000000004,1004,13,8983
174,63.0,1004,13,8983
174,63.2,1003,14,8983
174,63.400000000000006,1002,15,8983
174,63.6,1002,14,8984
174,63.800000000000004,1002,14,8984
174,64.0,1000,15,8985
174,64.2,1000,14,8986
174,64.4,1000,14,8986
174,64.60000000000001,1000,13,8987
174,64.8,1000,12,8988
174,65.0,1000,12,8988
174,65.2,1000,12,8988
174,65.4,1000,12,8988
174,65.60000000000001,1000,12,8988
174,65.8,1000,12,8988
174,66.0,1000,12,8988
174,66.2,1000,12,8988
174,66.4,1000,12,8988
174,66.60000000000001,1000,12,8988
174,66.8,1000,12,8988
174,67.0,1000,12,8988
174,67.2,999,13,8988
174,67.4,998,13,8989
174,67.60000000000001,998,13,8989
174,67.8,998,13,8989
174,68.0,998,13,8989
174,68.2,998,11,8991
174,68.4,998,9,8993
174,68.60000000000001,998,9,8993
174,68.8,997,10,8993
174,69.0,997,8,8995
174,69.2,997,8,8995
174,69.4,997,8,8995
174,69.60000000000001,997,8,8995
174,69.8,997,8,8995
174,70.0,997,8,8995
174,70.2,997,8,8995
174,70.4,997,8,8995
174,70.60000000000001,997,8,8995
174,70.8,997,8,8995
174,71.0,997,7,8996
174,71.2,997,6,8997
174,71.4,997,5,8998
174,71.60000000000001,997,5,8998
174,71.8,997,5,8998
174,72.0,997,5,8998
174,72.2,997,4,8999
174,72.4,996,5,8999
174,72.60000000000001,996,5,8999
174,72.8,996,4,9000
174,73.0,996,4,9000
174,73.2,996,4,9000
174,73.4,996,3,9001
174,73.60000000000001,996,3,9001
174,73.8,996,3,9001
174,74.0,996,3,9001
174,74.2,996,3,9001
174,74.4,995,4,9001
174,74.60000000000001,995,3,9002
174,74.8,995,3,9002
174,75.0,995,3,9002
174,75.2,995,3,9002
174,75.4,995,2,9003
174,75.60000000000001,995,2,9003
174,75.8,995,2,9003
174,76.0,995,2,9003
174,76.2,995,2,9003
174,76.4,995,2,9003
174,76.60000000000001,995,1,9004
174,76.80000000000001,995,1,9004
174,77.0,995,1,9004
174,77.2,995,1,9004
174,77.4,995,1,9004
174,77.60000000000001,995,1,9004
174,77.80000000000001,995,1,9004
174,78.0,995,1,9004
174,78.2,995,1,9004
174,78.4,995,1,9004
174,78.60000000000001,995,1,9004
174,78.80000000000001,995,1,9004
174,79.0,995,1,9004
174,79.2,995,1,9004
174,79.4,995,1,9004
174,79.60000000000001,995,0,9005
174,79.80000000000001,995,0,9005
174,80.0,995,0,9005
174,80.2,995,0,9005
174,80.4,995,0,9005
174,80.60000000000001,995,0,9005
174,80.80000000000001,995,0,9005
174,81.0,995,0,9005
174,81.2,995,0,9005
174,81.4,995,0,9005
174,81.60000000000001,995,0,9005
174,81.80000000000001,995,0,9005
174,82.0,995,0,9005
174,82.2,995,0,9005
174,82.4,995,0,9005
174,82.60000000000001,995,0,9005
174,82.80000000000001,995,0,9005
174,83.0,995,0,9005
174,83.2,995,0,9005
174,83.4,995,0,9005
174,83.60000000000001,995,0,9005
174,83.80000000000001,995,0,9005
174,84.0,995,0,9005
174,84.2,995,0,9005
174,84.4,995,0,9005
174,84.60000000000001,995,0,9005
174,84.80000000000001,995,0,9005
174,85.0,995,0,9005
174,85.2,995,0,9005
174,85.4,995,0,9005
174,85.60000000000001,995,0,9005
174,85.80000000000001,995,0,9005
174,86.0,995,0,9005
174,86.2,995,0,9005
174,86.4,995,0,9005
174,86.60000000000001,995,0,9005
174,86.80000000000001,995,0,9005
174,87.0,995,0,9005
174,87.2,995,0,9005
174,87.4,995,0,9005
174,87.60000000000001,995,0,9005
174,87.80000000000001,995,0,9005
174,88.0,995,0,9005
174,88.2,995,0,9005
174,88.4,995,0,9005
174,88.60000000000001,995,0,9005
174,88.80000000000001,995,0,9005
174,89.0,995,0,9005
174,89.2,995,0,9005
174,89.4,995,0,9005
174,89.60000000000001,995,0,9005
174,89.80000000000001,995,0,9005
174,90.0,995,0,9005
174,90.2,995,0,9005
174,90.4,995,0,9005
174,90.60000000000001,995,0,9005
174,90.80000000000001,995,0,9005
174,91.0,995,0,9005
174,91.2,995,0,9005
174,91.4,995,0,9005
174,91.60000000000001,995,0,9005
174,91.80000000000001,995,0,9005
174,92.0,995,0,9005
174,92.2,995,0,9005
174,92.4,995,0,9005
174,92.60000000000001,995,0,9005
174,92.80000000000001,995,0,9005
174,93.0,995,0,9005
174,93.2,995,0,9005
174,93.4,995,0,9005
174,93.60000000000001,995,0,9005
174,93.80000000000001,995,0,9005
174,94.0,995,0,9005
174,94.2,995,0,9005
174,94.4,995,0,9005
174,94.60000000000001,995,0,9005
174,94.80000000000001,995,0,9005
174,95.0,995,0,9005
174,95.2,995,0,9005
174,95.4,995,0,9005
174,95.60000000000001,995,0,9005
174,95.80000000000001,995,0,9005
174,96.0,995,0,9005
174,96.2,995,0,9005
174,96.4,995,0,9005
174,96.60000000000001,995,0,9005
174,96.80000000000001,995,0,9005
174,97.0,995,0,9005
174,97.2,995,0,9005
174,97.4,995,0,9005
174,97.60000000000001,995,0,9005
174,97.80000000000001,995,0,9005
174,98.0,995,0,9005
174,98.2,995,0,9005
174,98.4,995,0,9005
174,98.60000000000001,995,0,9005
174,98.80000000000001,995,0,9005
174,99.0,995,0,9005
174,99.2,995,0,9005
174,99.4,995,0,9005
174,99.60000000000001,995,0,9005
174,99.80000000000001,995,0,9005
174,100.0,995,0,9005
174,100.2,995,0,9005
174,100.4,995,0,9005
174,100.60000000000001,995,0,9005
174,100.80000000000001,995,0,9005
174,101.0,995,0,9005
174,101.2,995,0,9005
174,101.4,995,0,9005
174,101.60000000000001,995,0,9005
174,101.80000000000001,995,0,9005
174,102.0,995,0,9005
174,102.2,995,0,9005
174,102.4,995,0,9005
174,102.60000000000001,995,0,9005
174,102.80000000000001,995,0,9005
174,103.0,995,0,9005
174,103.2,995,0,9005
174,103.4,995,0,9005
174,103.60000000000001,995,0,9005
174,103.80000000000001,995,0,9005
174,104.0,995,0,9005
174,104.2,995,0,9005
174,104.4,995,0,9005
174,104.60000000000001,995,0,9005
174,104.80000000000001,995,0,9005
174,105.0,995,0,9005
174,105.2,995,0,9005
174,105.4,995,0,9005
174,105.60000000000001,995,0,9005
174,105.80000000000001,995,0,9005
174,106.0,995,0,9005
174,106.2,995,0,9005
174,106.4,995,0,9005
174,106.60000000000001,995,0,9005
174,106.80000000000001,995,0,9005
174,107.0,995,0,9005
174,107.2,995,0,9005
174,107.4,995,0,9005
174,107.60000000000001,995,0,9005
174,107.80000000000001,995,0,9005
174,108.0,995,0,9005
174,108.2,995,0,9005
174,108.4,995,0,9005
174,108.60000000000001,995,0,9005
174,108.80000000000001,995,0,9005
174,109.0,995,0,9005
174,109.2,995,0,9005
174,109.4,995,0,9005
174,109.60000000000001,995,0,9005
174,109.80000000000001,995,0,9005
174,110.0,995,0,9005
174,110.2,995,0,9005
174,110.4,995,0,9005
174,110.60000000000001,995,0,9005
174,110.80000000000001,995,0,9005
174,111.0,995,0,9005
174,111.2,995,0,9005
174,111.4,995,0,9005
174,111.60000000000001,995,0,9005
174,111.80000000000001,995,0,9005
174,112.0,995,0,9005
174,112.2,995,0,9005
174,112.4,995,0,9005
174,112.60000000000001,995,0,9005
174,112.80000000000001,995,0,9005
174,113.0,995,0,9005
174,113.2,995,0,9005
174,113.4,995,0,9005
174,113.60000000000001,995,0,9005
174,113.80000000000001,995,0,9005
174,114.0,995,0,9005
174,114.2,995,0,9005
174,114.4,995,0,9005
174,114.60000000000001,995,0,9005
174,114.80000000000001,995,0,9005
174,115.0,995,0,9005
174,115.2,995,0,9005
174,115.4,995,0,9005
174,115.60000000000001,995,0,9005
174,115.80000000000001,995,0,9005
174,116.0,995,0,9005
174,116.2,995,0,9005
174,116.4,995,0,9005
174,116.60000000000001,995,0,9005
174,116.80000000000001,995,0,9005
174,117.0,995,0,9005
174,117.2,995,0,9005
174,117.4,995,0,9005
174,117.60000000000001,995,0,9005
174,117.80000000000001,995,0,9005
174,118.0,995,0,9005
174,118.2,995,0,9005
174,118.4,995,0,9005
174,118.60000000000001,995,0,9005
174,118.80000000000001,995,0,9005
174,119.0,995,0,9005
174,119.2,995,0,9005
174,119.4,995,0,9005
174,119.60000000000001,995,0,9005
174,119.80000000000001,995,0,9005
174,120.0,995,0,9005
175,0.0,9990,10,0
175,0.2,9990,8,2
175,0.4,9988,10,2
175,0.6000000000000001,9987,11,2
175,0.8,9985,12,3
175,1.0,9985,12,3
175,1.2000000000000002,9985,12,3
175,1.4000000000000001,9984,13,3
175,1.6,9982,14,4
175,1.8,9981,15,4
175,2.0,9981,15,4
175,2.2,9978,18,4
175,2.4000000000000004,9978,16,6
175,2.6,9977,16,7
175,2.8000000000000003,9973,20,7
175,3.0,9971,22,7
175,3.2,9969,23,8
175,3.4000000000000004,9967,22,11
175,3.6,9967,21,12
175,3.8000000000000003,9967,20,13
175,4.0,9966,21,13
175,4.2,9966,21,13
175,4.4,9965,21,14
175,4.6000000000000005,9963,22,15
175,4.800000000000001,9963,21,16
175,5.0,9960,22,18
175,5.2,9958,22,20
175,5.4,9957,22,21
175,5.6000000000000005,9955,23,22
175,5.800000000000001,9951,27,22
175,6.0,9949,28,23
175,6.2,9948,29,23
175,6.4,9946,27,27
175,6.6000000000000005,9945,28,27
175,6.800000000000001,9943,29,28
175,7.0,9942,30,28
175,7.2,9941,30,29
175,7.4,9940,30,30
175,7.6000000000000005,9939,31,30
175,7.800000000000001,9936,32,32
175,8.0,9934,32,34
175,8.200000000000001,9929,37,34
175,8.4,9925,40,35
175,8.6,9920,45,35
175,8.8,9912,51,37
175,9.0,9904,58,38
175,9.200000000000001,9897,63,40
175,9.4,9894,64,42
175,9.600000000000001,9886,70,44
175,9.8,9876,77,47
175,10.0,9870,80,50
175,10.200000000000001,9864,81,55
175,10.4,9851,93,56
175,10.600000000000001,9840,102,58
175,10.8,9829,104,67
175,11.0,9815,117,68
175,11.200000000000001,9807,121,72
175,11.4,9799,125,76
175,11.600000000000001,9788,132,80
175,11.8,9777,141,82
175,12.0,9760,154,86
175,12.200000000000001,9744,156,100
175,12.4,9730,169,101
175,12.600000000000001,9712,181,107
175,12.8,9692,195,113
175,13.0,9672,205,123
175,13.200000000000001,9654,214,132
175,13.4,9634,225,141
175,13.600000000000001,9617,238,145
175,13.8,9582,264,154
175,14.0,9551,286,163
175,14.200000000000001,9530,297,173
175,14.4,9499,314,187
